Time_s,VideoAnalysis: X (m),Distance_m,VideoAnalysis: X Velocity (m/s),VideoAnalysis: Y Velocity (m/s)
53.481667,0.414221,-0.277592,0.190198,0.070579
53.515000,0.420294,-0.272557,0.173118,0.163549
53.548333,0.426367,-0.267522,0.140883,0.275299
53.581667,0.428849,-0.255014,0.127476,0.405292
53.615000,0.435097,-0.238858,0.107258,0.495222
53.648333,0.437638,-0.222643,0.047074,0.598140
53.681667,0.436588,-0.198956,0.030091,0.697289
53.715000,0.439245,-0.175327,0.021988,0.771579
53.748333,0.438253,-0.147933,0.007755,0.849054
53.781667,0.441027,-0.116889,-0.038148,0.877586
53.815000,0.436328,-0.089437,-0.099545,0.903271
53.848333,0.431687,-0.058277,-0.092396,0.964960
53.881667,0.430812,-0.023468,-0.095243,0.980455
53.915000,0.426171,0.007692,-0.113876,0.974568
53.948333,0.421589,0.042559,-0.092833,0.937157
53.981667,0.420597,0.069953,-0.087237,0.899988
54.015000,0.415956,0.101113,-0.087143,0.895688
54.048333,0.415023,0.132215,-0.093950,0.824421
54.081667,0.410266,0.155960,-0.114899,0.754005
54.116667,0.405567,0.183413,-0.094913,0.686833
54.150000,0.404458,0.203393,-0.091288,0.606181
54.183333,0.399643,0.223431,-0.092815,0.534698
54.216667,0.398476,0.239704,-0.100551,0.445956
54.250000,0.393544,0.252328,-0.123293,0.375242
54.283333,0.388613,0.264952,-0.106019,0.294628
54.316667,0.387330,0.273811,-0.108058,0.164877
54.350000,0.382223,0.275313,-0.128438,0.047775
54.383333,0.377116,0.276816,-0.108560,-0.063780
54.416667,0.375600,0.270845,-0.104032,-0.168914
54.450000,0.370377,0.264934,-0.105440,-0.258504
54.483333,0.368803,0.255256,-0.113706,-0.391247
54.516667,0.363405,0.238223,-0.137127,-0.505212
54.550000,0.358007,0.221189,-0.117055,-0.604410
54.583333,0.356199,0.196683,-0.111896,-0.669382
54.616667,0.350743,0.175943,-0.112624,-0.715722
54.650000,0.348936,0.151437,-0.120404,-0.817572
54.683333,0.343305,0.119575,-0.142903,-0.872840
54.716667,0.337732,0.091420,-0.124513,-0.882399
54.750000,0.335867,0.063207,-0.125532,-0.947275
54.783333,0.330178,0.027637,-0.144796,-0.993323
54.816667,0.324547,-0.004225,-0.123317,-1.002931
54.850000,0.322565,-0.039852,-0.116896,-0.987581
54.883333,0.316934,-0.071714,-0.115925,-0.925795
54.916667,0.315068,-0.099928,-0.121764,-0.904073
54.950000,0.309437,-0.131790,-0.143049,-0.882108
54.983333,0.303865,-0.159945,-0.120550,-0.826840
55.016667,0.301999,-0.188158,-0.112964,-0.737347
55.050000,0.296543,-0.208898,-0.111556,-0.647757
55.083333,0.294794,-0.229697,-0.116909,-0.595142
55.116667,0.289338,-0.250438,-0.136981,-0.495944
55.150000,0.283998,-0.263764,-0.113366,-0.369622
55.183333,0.282424,-0.273441,-0.099601,-0.280226
55.216667,0.277142,-0.283060,-0.076374,-0.178619
55.250000,0.275684,-0.285323,-0.013034,-0.080732
55.283333,0.277934,-0.287645,0.006715,-0.003790
55.316667,0.276534,-0.286200,0.011261,0.088841
55.350000,0.278900,-0.281107,0.006296,0.166171
55.383333,0.277559,-0.275956,-0.010638,0.268409
55.416667,0.276334,-0.263390,0.025091,0.379090
55.450000,0.278816,-0.250883,0.073227,0.492667
55.483333,0.281415,-0.230961,0.115281,0.612519
55.516667,0.287780,-0.207390,0.122285,0.664940
55.550000,0.290379,-0.187468,0.104817,0.733196
55.583333,0.293094,-0.160132,0.124955,0.834852
55.616667,0.299575,-0.129147,0.125440,0.865745
55.650000,0.302290,-0.101811,0.107050,0.875304
55.683333,0.305064,-0.070767,0.128724,0.878054
55.716667,0.311486,-0.043490,0.135000,0.884136
55.750000,0.314260,-0.012446,0.135339,0.905761
55.783333,0.320741,0.018539,0.128821,0.884233
55.816667,0.323456,0.045875,0.107050,0.875304
55.850000,0.326230,0.076918,0.125392,0.862656
55.883333,0.332652,0.104196,0.124646,0.824481
55.916667,0.335368,0.131533,0.105065,0.790762
55.950000,0.338083,0.158869,0.123967,0.707835
55.985000,0.344389,0.178732,0.129150,0.650051
56.018333,0.347046,0.202361,0.130022,0.609138
56.051667,0.353353,0.222225,0.122475,0.491247
56.085000,0.355835,0.234732,0.099235,0.377925
56.118333,0.358317,0.247240,0.119113,0.266370
56.151667,0.364390,0.252275,0.123641,0.161237
56.185000,0.366756,0.257368,0.122233,0.071647
56.218333,0.372771,0.258696,0.114064,-0.054918
56.251667,0.374962,0.252667,0.090886,-0.153436
56.285000,0.377153,0.246639,0.108596,-0.206246
56.318333,0.383052,0.240552,0.107140,-0.298925
56.351667,0.385126,0.227109,0.086954,-0.403670
56.385000,0.387201,0.213667,0.106929,-0.509047
56.418333,0.392866,0.192751,0.111651,-0.601823
56.451667,0.394825,0.171894,0.110874,-0.651252
56.485000,0.400490,0.150979,0.103288,-0.740745
56.518333,0.402331,0.122708,0.080255,-0.829995
56.551667,0.404173,0.094436,0.101055,-0.882853
56.585000,0.409664,0.062399,0.107088,-0.892218
56.618333,0.411505,0.034128,0.107379,-0.873683
56.651667,0.417054,0.005798,0.100910,-0.892121
56.685000,0.418838,-0.026180,0.076195,-0.891733
56.718333,0.420679,-0.054452,0.082713,-0.870205
56.751667,0.426228,-0.082782,0.042407,-0.878842
56.785000,0.424304,-0.114702,-0.015708,-0.840848
56.818333,0.422497,-0.139208,-0.005614,-0.788475
56.851667,0.424339,-0.167479,-0.001554,-0.726737
56.885000,0.422590,-0.188278,-0.000292,-0.646415
56.918333,0.424548,-0.209135,-0.008832,-0.599930
56.951667,0.422799,-0.229934,-0.041358,-0.506717
56.985000,0.421166,-0.243319,-0.058195,-0.398300
57.018333,0.419534,-0.256703,-0.090333,-0.280372
57.051667,0.414311,-0.262615,-0.100652,-0.150427
57.085000,0.412853,-0.264878,-0.111698,-0.066821
57.118333,0.407688,-0.267083,-0.144370,0.017124
57.151667,0.402581,-0.265580,-0.164005,0.144126
57.185000,0.397591,-0.256663,-0.202516,0.249794
57.218333,0.388894,-0.247688,-0.232244,0.324422
57.251667,0.380254,-0.235006,-0.212543,0.398275
57.285000,0.375322,-0.222382,-0.204762,0.500125
57.318333,0.366800,-0.202286,-0.202918,0.617519
57.351667,0.362043,-0.178540,-0.208368,0.663955
57.385000,0.353520,-0.158443,-0.229217,0.713724
57.418333,0.345114,-0.130933,-0.206863,0.759724
57.451667,0.340357,-0.107187,-0.200199,0.790520
57.485000,0.331951,-0.079676,-0.199180,0.855396
57.518333,0.327310,-0.048516,-0.205019,0.877118
57.551667,0.318904,-0.021005,-0.226450,0.889815
57.585000,0.310556,0.010213,-0.207623,0.908060
57.618333,0.305915,0.041373,-0.208157,0.874077
57.651667,0.297509,0.068883,-0.224380,0.824891
57.685000,0.289103,0.096394,-0.191223,0.771839
57.718333,0.284346,0.120140,-0.145438,0.720700
57.751667,0.279588,0.143885,-0.105407,0.680373
57.785000,0.278538,0.167573,-0.099550,0.586787
57.820000,0.273665,0.183904,-0.118950,0.496166
57.853333,0.268791,0.200235,-0.100080,0.434280
57.886667,0.267566,0.212801,-0.095384,0.371246
57.920000,0.262634,0.225425,-0.096751,0.294483
57.953333,0.261351,0.234283,-0.104871,0.171007
57.986667,0.256245,0.235786,-0.128050,0.072489
58.020000,0.251138,0.237288,-0.110339,0.019680
58.053333,0.249738,0.238732,-0.111795,-0.073000
58.086667,0.244515,0.232820,-0.131981,-0.177745
58.120000,0.239292,0.226909,-0.108966,-0.286259
58.153333,0.237659,0.213524,-0.092032,-0.388498
58.186667,0.232320,0.200198,-0.053084,-0.466362
58.220000,0.234336,0.183048,-0.020510,-0.556486
58.253333,0.232587,0.162249,-0.030797,-0.621215
58.286667,0.230838,0.141450,-0.010046,-0.677163
58.320000,0.232738,0.116886,-0.010774,-0.723503
58.353333,0.230931,0.092380,-0.029698,-0.747926
58.386667,0.229123,0.067874,-0.005663,-0.791564
58.420000,0.230965,0.039603,0.012193,-0.835106
58.453333,0.229100,0.011389,0.052015,-0.857362
58.486667,0.234648,-0.016940,0.085512,-0.888789
58.520000,0.236432,-0.048919,0.076292,-0.885554
58.553333,0.238273,-0.077190,0.101638,-0.845782
58.586667,0.243822,-0.105520,0.108593,-0.796450
58.620000,0.245722,-0.130084,0.112410,-0.750159
58.653333,0.251329,-0.154707,0.119026,-0.722452
58.686667,0.253229,-0.179271,0.138387,-0.670225
58.720000,0.258894,-0.200186,0.198249,-0.597004
58.753333,0.268325,-0.217453,0.211189,-0.560126
58.786667,0.273991,-0.238368,0.196713,-0.498097
58.820000,0.279772,-0.251869,0.219891,-0.399579
58.853333,0.289261,-0.265428,0.227866,-0.285372
58.886667,0.295160,-0.271515,0.229953,-0.152531
58.920000,0.304823,-0.273953,0.225182,-0.062844
58.953333,0.310780,-0.276332,0.205208,0.042532
58.986667,0.316853,-0.271297,0.228580,0.153408
59.020000,0.326633,-0.266321,0.236555,0.267615
59.053333,0.332823,-0.253871,0.238448,0.388098
59.086667,0.342778,-0.237773,0.233095,0.440714
59.120000,0.348967,-0.225324,0.212586,0.512108
59.153333,0.355274,-0.205460,0.229829,0.626169
59.186667,0.365345,-0.181948,0.218636,0.700507
59.220000,0.371709,-0.158377,0.160910,0.763216
59.253333,0.374425,-0.131041,0.143248,0.819114
59.286667,0.380847,-0.103763,0.137846,0.868640
59.320000,0.383621,-0.072720,0.135291,0.902671
59.353333,0.390102,-0.041735,0.128821,0.884233
59.386667,0.392817,-0.014398,0.107099,0.878394
59.420000,0.395591,0.016645,0.128724,0.878054
59.453333,0.402013,0.043923,0.134951,0.881046
59.486667,0.404787,0.074966,0.135097,0.890314
59.520000,0.411268,0.105951,0.124858,0.828674
59.553333,0.413925,0.129580,0.089939,0.775611
59.586667,0.416640,0.156916,0.067544,0.736036
59.620000,0.419298,0.180545,0.025982,0.648608
59.655000,0.418189,0.200526,-0.005354,0.576151
59.688333,0.417081,0.220506,0.011345,0.484781
59.721667,0.419563,0.233013,0.015968,0.387960
59.755000,0.418339,0.245579,0.014756,0.311271
59.788333,0.420763,0.254379,0.007121,0.218689
59.821667,0.419421,0.259531,-0.015718,0.141796
59.855000,0.418080,0.264682,0.004354,0.042598
59.888333,0.420330,0.262361,0.008931,-0.059446
59.921667,0.418872,0.260098,0.007523,-0.149036
59.955000,0.421063,0.254069,-0.000694,-0.278690
59.988333,0.419430,0.240685,-0.027108,-0.386428
60.021667,0.417798,0.227300,-0.022191,-0.466847
60.055000,0.419814,0.210150,-0.063809,-0.558895
60.088333,0.414358,0.189410,-0.123671,-0.632116
60.121667,0.408902,0.168669,-0.115762,-0.718763
60.155000,0.407036,0.140456,-0.113595,-0.777508
60.188333,0.401522,0.116008,-0.114129,-0.811491
60.221667,0.399656,0.087795,-0.121327,-0.876269
60.255000,0.394025,0.055933,-0.143243,-0.894465
60.288333,0.388453,0.027778,-0.121666,-0.897894
60.321667,0.386529,-0.004142,-0.118480,-0.891764
60.355000,0.380956,-0.032297,-0.130498,-0.869945
60.388333,0.379091,-0.060510,-0.177080,-0.884663
60.421667,0.369753,-0.092314,-0.238672,-0.871335
60.455000,0.360473,-0.120411,-0.231523,-0.809646
60.488333,0.354958,-0.144859,-0.234078,-0.775615
60.521667,0.345678,-0.172955,-0.251691,-0.716627
60.555000,0.336515,-0.193638,-0.228707,-0.630466
60.588333,0.331059,-0.214378,-0.221363,-0.556420
60.621667,0.321954,-0.231353,-0.219907,-0.463740
60.655000,0.316614,-0.244680,-0.224872,-0.386410
60.688333,0.307567,-0.257948,-0.244896,-0.284123
60.721667,0.298637,-0.263801,-0.224612,-0.173199
60.755000,0.293414,-0.269713,-0.222768,-0.055806
60.788333,0.284600,-0.268152,-0.236176,0.074188
60.821667,0.275844,-0.262885,-0.200931,0.153976
60.855000,0.270796,-0.257675,-0.153475,0.224302
60.888333,0.265805,-0.248758,-0.111906,0.313261
60.921667,0.264581,-0.236192,-0.104563,0.387308
60.955000,0.259649,-0.223568,-0.121691,0.477189
60.988333,0.254833,-0.203530,-0.098998,0.544814
61.021667,0.253667,-0.187257,-0.091800,0.609593
61.055000,0.248910,-0.163512,-0.090586,0.686825
61.088333,0.247860,-0.139824,-0.096182,0.723994
61.121667,0.243102,-0.116079,-0.113893,0.776804
61.155000,0.238403,-0.088626,-0.082077,0.835015
61.188333,0.237470,-0.057525,-0.042159,0.818938
61.221667,0.236420,-0.033837,-0.020922,0.793883
61.255000,0.235428,-0.006443,0.013351,0.811885
61.288333,0.238143,0.020893,0.022668,0.814829
61.321667,0.237152,0.048288,0.022571,0.808650
61.355000,0.239867,0.075624,0.015824,0.773711
61.388333,0.238817,0.099311,-0.003201,0.746303
61.421667,0.237825,0.126706,0.029616,0.684876
61.456667,0.240424,0.146627,0.073860,0.608503
61.490000,0.243023,0.166549,0.114112,0.569357
61.523333,0.249329,0.186413,0.119266,0.482027
61.556667,0.251812,0.198920,0.099381,0.387193
61.590000,0.254294,0.211428,0.116703,0.309669
61.623333,0.260425,0.220170,0.115247,0.216990
61.656667,0.262791,0.225263,0.095497,0.140048
61.690000,0.265157,0.230356,0.115569,0.040851
61.723333,0.271114,0.227977,0.120146,-0.061194
61.756667,0.273363,0.225655,0.118738,-0.150784
61.790000,0.279261,0.219569,0.110521,-0.280438
61.823333,0.281336,0.206126,0.087245,-0.385135
61.856667,0.283411,0.192683,0.110843,-0.456577
61.890000,0.289134,0.175475,0.128408,-0.518654
61.923333,0.291151,0.158325,0.167550,-0.584161
61.956667,0.300523,0.137352,0.200222,-0.668106
61.990000,0.306130,0.112729,0.190032,-0.726658
62.023333,0.311737,0.088107,0.211074,-0.764069
62.056667,0.321051,0.063426,0.209909,-0.838213
62.090000,0.326542,0.031389,0.190597,-0.887350
62.123333,0.332091,0.003059,0.212028,-0.900047
62.156667,0.341289,-0.029036,0.218303,-0.893966
62.190000,0.346837,-0.057365,0.218837,-0.859984
62.223333,0.356093,-0.085753,0.212950,-0.841351
62.256667,0.361642,-0.114083,0.191907,-0.803939
62.290000,0.367249,-0.138706,0.213921,-0.779564
62.323333,0.376505,-0.167094,0.220925,-0.727143
62.356667,0.382171,-0.188009,0.222138,-0.649910
62.390000,0.391543,-0.208982,0.213647,-0.600336
62.423333,0.397208,-0.229898,0.181218,-0.500944
62.456667,0.402990,-0.243399,0.161534,-0.377032
62.490000,0.408830,-0.253193,0.122587,-0.299168
62.523333,0.410963,-0.262928,0.092713,-0.233807
62.556667,0.413154,-0.268957,0.112365,-0.163044
62.590000,0.419053,-0.275043,0.120194,-0.058104
62.623333,0.421360,-0.273657,0.119144,0.071695
62.656667,0.427433,-0.268622,0.102016,0.161577
62.690000,0.429799,-0.263529,0.041880,0.267584
62.723333,0.428575,-0.250963,0.025043,0.376001
62.756667,0.431057,-0.238456,0.020515,0.481135
62.790000,0.429949,-0.218476,0.018833,0.570773
62.823333,0.432548,-0.198554,0.013286,0.611031
62.856667,0.431439,-0.178574,-0.010555,0.667027
62.890000,0.430389,-0.154887,-0.003212,0.741074
62.923333,0.433105,-0.127551,-0.042839,0.775687
62.956667,0.428347,-0.103805,-0.100807,0.822949
62.990000,0.423707,-0.072645,-0.090860,0.866054
63.023333,0.422715,-0.045251,-0.087479,0.884541
63.056667,0.418074,-0.014091,-0.087140,0.906166
63.090000,0.417141,0.017011,-0.093852,0.872281
63.123333,0.412442,0.044463,-0.116206,0.826281
63.156667,0.407743,0.071916,-0.098349,0.782740
63.190000,0.406693,0.095603,-0.098496,0.763172
63.223333,0.401994,0.123056,-0.117061,0.735872
63.256667,0.397237,0.146801,-0.095436,0.653580
63.291667,0.396128,0.166781,-0.090348,0.589707
63.325000,0.391313,0.186820,-0.092493,0.529508
63.358333,0.390146,0.203093,-0.100473,0.442270
63.391667,0.385214,0.215717,-0.123438,0.365974
63.425000,0.380283,0.228341,-0.103366,0.266776
63.458333,0.378941,0.233492,-0.098790,0.164732
63.491667,0.373893,0.238702,-0.100197,0.075142
63.525000,0.372493,0.240146,-0.108415,-0.054512
63.558333,0.367270,0.234234,-0.131739,-0.162298
63.591667,0.362047,0.228322,-0.114465,-0.242912
63.625000,0.360473,0.218645,-0.115921,-0.335591
63.658333,0.355133,0.205319,-0.135671,-0.412533
63.691667,0.349793,0.191992,-0.115550,-0.508641
63.725000,0.348044,0.171194,-0.110779,-0.598328
63.758333,0.342588,0.150453,-0.111507,-0.644668
63.791667,0.340839,0.129654,-0.118948,-0.724893
63.825000,0.335266,0.101499,-0.141544,-0.786339
63.858333,0.329752,0.077051,-0.120744,-0.839197
63.891667,0.327828,0.045131,-0.115148,-0.876366
63.925000,0.322255,0.016976,-0.115002,-0.867098
63.958333,0.320390,-0.011237,-0.121521,-0.888626
63.991667,0.314759,-0.043099,-0.143146,-0.888287
64.025000,0.309186,-0.071254,-0.124270,-0.866953
64.058333,0.307321,-0.099467,-0.121327,-0.876269
64.091667,0.301690,-0.131329,-0.126923,-0.839100
64.125000,0.296175,-0.155777,-0.064311,-0.787553
64.158333,0.298017,-0.184049,-0.017001,-0.726495
64.191667,0.296268,-0.204847,-0.003382,-0.646367
64.225000,0.298226,-0.225704,-0.005743,-0.599979
64.258333,0.296477,-0.246503,-0.025912,-0.506959
64.291667,0.294844,-0.259888,-0.002636,-0.402263
64.325000,0.296919,-0.273331,0.005193,-0.297323
64.358333,0.295403,-0.279301,0.006649,-0.204644
64.391667,0.297594,-0.285329,0.001296,-0.152028
64.425000,0.296078,-0.291299,-0.015687,-0.052879
64.458333,0.294679,-0.289855,0.017197,0.073297
64.491667,0.297045,-0.284762,0.058765,0.162256
64.525000,0.299410,-0.279669,0.082041,0.266953
64.558333,0.301893,-0.267161,0.117722,0.374545
64.591667,0.308082,-0.254712,0.128641,0.479436
64.625000,0.310681,-0.234790,0.130048,0.569026
64.658333,0.316987,-0.214927,0.124452,0.606195
64.691667,0.319586,-0.195005,0.103604,0.655963
64.725000,0.322243,-0.171376,0.129192,0.711183
64.758333,0.328608,-0.147805,0.148699,0.772678
64.791667,0.331323,-0.120469,0.190025,0.846190
64.825000,0.341511,-0.089542,0.224395,0.870371
64.858333,0.347934,-0.062264,0.215322,0.882873
64.891667,0.354415,-0.031279,0.237287,0.904159
64.925000,0.364603,-0.000352,0.236898,0.879444
64.958333,0.371025,0.026926,0.218071,0.861200
64.991667,0.377506,0.057911,0.239065,0.820699
65.025000,0.387577,0.081423,0.244661,0.783530
65.058333,0.394000,0.108701,0.241186,0.776375
65.091667,0.404130,0.135921,0.220652,0.696626
65.125000,0.410436,0.155785,0.155887,0.601122
65.160000,0.413035,0.175706,0.136529,0.534569
65.193333,0.419283,0.191863,0.131007,0.476771
65.226667,0.421823,0.208077,0.127322,0.404751
65.260000,0.428013,0.220527,0.119501,0.291085
65.293333,0.430379,0.225620,0.096759,0.220370
65.326667,0.432803,0.234420,0.114470,0.167561
65.360000,0.438876,0.239455,0.112577,0.047078
65.393333,0.441125,0.237134,0.092245,-0.066935
65.426667,0.443375,0.234813,0.112123,-0.178490
65.460000,0.449215,0.225019,0.116651,-0.283624
65.493333,0.451348,0.215283,0.115292,-0.370125
65.526667,0.457129,0.201782,0.107220,-0.490511
65.560000,0.459088,0.180925,0.084381,-0.567404
65.593333,0.461104,0.163775,0.101849,-0.635660
65.626667,0.466711,0.139153,0.100636,-0.712893
65.660000,0.468611,0.114588,0.078477,-0.746535
65.693333,0.470511,0.090024,0.087016,-0.793021
65.726667,0.476060,0.061695,0.052354,-0.835737
65.760000,0.474194,0.033481,0.011853,-0.856731
65.793333,0.476036,0.005210,-0.007216,-0.890422
65.826667,0.474112,-0.026710,-0.032076,-0.899302
65.860000,0.472246,-0.054924,-0.010403,-0.896552
65.893333,0.474030,-0.086902,-0.003933,-0.878114
65.926667,0.472164,-0.115115,-0.002913,-0.813238
65.960000,0.474064,-0.139680,-0.011647,-0.779110
65.993333,0.472199,-0.167893,-0.044756,-0.722969
66.026667,0.470450,-0.188692,-0.065168,-0.645396
66.060000,0.468701,-0.209490,-0.104601,-0.598425
66.093333,0.463244,-0.230231,-0.134038,-0.505261
66.126667,0.457905,-0.243557,-0.113851,-0.400515
66.160000,0.456272,-0.256942,-0.106022,-0.295576
66.193333,0.451049,-0.262854,-0.107655,-0.202848
66.226667,0.449533,-0.268824,-0.125415,-0.153128
66.260000,0.444310,-0.274736,-0.185745,-0.059477
66.293333,0.435496,-0.273175,-0.202581,0.048940
66.326667,0.430389,-0.271673,-0.206915,0.166431
66.360000,0.421692,-0.262697,-0.207966,0.296230
66.393333,0.416760,-0.250073,-0.212883,0.376649
66.426667,0.408121,-0.237391,-0.233391,0.448043
66.460000,0.399540,-0.221002,-0.213496,0.534253
66.493333,0.394725,-0.200964,-0.212477,0.599128
66.526667,0.386202,-0.180867,-0.230090,0.658117
66.560000,0.377738,-0.157063,-0.207592,0.713384
66.593333,0.372980,-0.133318,-0.200636,0.762716
66.626667,0.364574,-0.105807,-0.200102,0.796699
66.660000,0.359875,-0.078354,-0.206572,0.778260
66.693333,0.351411,-0.054550,-0.228294,0.772421
66.726667,0.343005,-0.027039,-0.203580,0.772033
66.760000,0.338248,-0.003294,-0.184947,0.777920
66.793333,0.329841,0.024217,-0.144495,0.795825
66.826667,0.328850,0.051611,-0.110998,0.764398
66.860000,0.324092,0.075357,-0.120945,0.721293
66.893333,0.319335,0.099102,-0.099708,0.686042
66.926667,0.318285,0.122790,-0.100441,0.606324
66.960000,0.313411,0.139121,-0.118332,0.535509
66.995000,0.308596,0.159159,-0.098346,0.468337
67.028333,0.307371,0.171725,-0.091700,0.384924
67.061667,0.302439,0.184349,-0.080910,0.312332
67.095000,0.301156,0.193207,-0.048487,0.219563
67.128333,0.299815,0.198359,-0.031165,0.142039
67.161667,0.298474,0.203510,0.001265,0.042647
67.195000,0.300723,0.201189,0.008931,-0.059446
67.228333,0.299265,0.198926,0.007571,-0.145947
67.261667,0.301457,0.192898,-0.000452,-0.263244
67.295000,0.299824,0.179513,-0.023193,-0.333958
67.328333,0.298250,0.169836,-0.005434,-0.383678
67.361667,0.300324,0.156393,-0.007133,-0.491804
67.395000,0.298575,0.135594,-0.026785,-0.562567
67.428333,0.296885,0.118503,-0.002993,-0.621652
67.461667,0.298784,0.093938,0.014766,-0.671373
67.495000,0.297035,0.073139,0.054442,-0.702897
67.528333,0.302642,0.048517,0.087405,-0.768306
